Package,License,Application Compatibility Level
plexus-sec-dispatcher,Apache-2.0,2
plexus-utils,ASL 1.1 and ASL 2.0 and xpp and BSD and Public Domain,2
plotutils,GPLv2+ and GPLv3+,4
plymouth,GPLv2+,2
plymouth-core-libs,GPLv2+,2
plymouth-graphics-libs,GPLv2+,2
plymouth-plugin-fade-throbber,GPLv2+,2
plymouth-plugin-label,GPLv2+,2
plymouth-plugin-script,GPLv2+,2
plymouth-plugin-space-flares,GPLv2+,2
plymouth-plugin-two-step,GPLv2+,2
plymouth-scripts,GPLv2+,2
plymouth-system-theme,GPLv2+,2
plymouth-theme-charge,GPLv2+,2
plymouth-theme-fade-in,GPLv2+,2
plymouth-theme-script,GPLv2+,2
plymouth-theme-solar,GPLv2+,2
plymouth-theme-spinfinity,GPLv2+,2
plymouth-theme-spinner,GPLv2+,2
pmdk-convert,BSD,2
pmempool,BSD,2
pmix,BSD,4
pmix-devel,BSD,2
pmix-pmi,BSD,2
pmix-tools,BSD,2
pnm2ppa,GPLv2+,2
podman,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
podman-docker,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
podman-plugins,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
podman-remote,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
podman-tests,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
policycoreutils-dbus,GPL-2.0-or-later,2
policycoreutils-devel,GPL-2.0-or-later,2
policycoreutils-gui,GPL-2.0-or-later,2
policycoreutils-python-utils,GPL-2.0-or-later,2
policycoreutils-sandbox,GPL-2.0-or-later,2
polkit-devel,LGPLv2+,2
polkit-docs,LGPLv2+,Not Applicable
poppler,(GPLv2 or GPLv3) and GPLv2+ and LGPLv2+ and MIT,4
poppler-cpp,(GPLv2 or GPLv3) and GPLv2+ and LGPLv2+ and MIT,2
poppler-data,BSD and GPLv2,2
poppler-glib,(GPLv2 or GPLv3) and GPLv2+ and LGPLv2+ and MIT,2
poppler-qt5,(GPLv2 or GPLv3) and GPLv2+ and LGPLv2+ and MIT,4
poppler-utils,(GPLv2 or GPLv3) and GPLv2+ and LGPLv2+ and MIT,2
popt-devel,MIT,2
postfix,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-cdb,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-ldap,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-lmdb,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-mysql,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-pcre,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-perl-scripts,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-pgsql,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postfix-sqlite,(IBM and GPLv2+) or (EPL-2.0 and GPLv2+),2
postgres-decoderbufs,MIT,2
postgresql,PostgreSQL,3
postgresql-contrib,PostgreSQL,3
postgresql-docs,PostgreSQL,Not Applicable
postgresql-jdbc,BSD,2
postgresql-odbc,LGPLv2+,2
postgresql-plperl,PostgreSQL,3
postgresql-plpython3,PostgreSQL,3
postgresql-pltcl,PostgreSQL,3
postgresql-private-devel,PostgreSQL,4
postgresql-private-libs,PostgreSQL,4
postgresql-server,PostgreSQL,3
postgresql-server-devel,PostgreSQL,4
postgresql-static,PostgreSQL,4
postgresql-test,PostgreSQL,4
postgresql-test-rpm-macros,PostgreSQL,4
postgresql-upgrade,PostgreSQL,3
postgresql-upgrade-devel,PostgreSQL,4
potrace,GPLv2+,4
power-profiles-daemon,GPLv3+,2
powerpc-utils,GPLv2,2
powertop,GPLv2,2
ppc64-diag,GPLv2,2
pptp,GPLv2+,2
procmail,GPLv2+ or Artistic,2
protobuf,BSD,2
protobuf-lite,BSD,2
ps_mem,LGPLv2,2
pt-sans-fonts,OFL,2
publicsuffix-list,MPLv2.0,2
pulseaudio,LGPLv2+,2
pulseaudio-libs,LGPLv2+,2
pulseaudio-libs-devel,LGPLv2+,2
pulseaudio-libs-glib2,LGPLv2+,2
pulseaudio-module-bluetooth,LGPLv2+,2
pulseaudio-module-x11,LGPLv2+,2
pulseaudio-utils,LGPLv2+,2
pykickstart,GPLv2 and MIT,2
pyproject-srpm-macros,MIT,4
python-cups-doc,GPLv2+,Not Applicable
python-qt5-rpm-macros,GPLv3,2
python-rpm-macros,MIT and Python,2
python-srpm-macros,MIT and Python,2
python-unversioned-command,Python,3
python3-alembic,MIT,4
python3-appdirs,MIT,2
python3-argcomplete,ASL 2.0,2
python3-attrs,MIT,2
python3-audit,LGPLv2+,2
python3-augeas,LGPLv2+,2
python3-awscrt,Apache-2.0 AND MIT AND BSD-3-Clause,4
python3-babel,BSD,2
python3-bcc,ASL 2.0,4
python3-bind,MPLv2.0,2
python3-blivet,LGPLv2+,2
python3-blockdev,LGPLv2+,2
python3-boom,GPL-2.0-only,2
python3-brlapi,LGPLv2+,2
python3-brotli,MIT,4
python3-bytesize,LGPLv2+,2
python3-cairo,MPLv1.1 or LGPLv2,4
python3-cepces,GPL-3.0-or-later,2
python3-clang,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-colorama,BSD-3-Clause,4
python3-configobj,BSD,2
python3-createrepo_c,GPLv2+,2
python3-criu,GPLv2,4
python3-cups,GPLv2+,2
python3-dasbus,LGPLv2+,2
python3-dbus-client-gen,MPL-2.0,2
python3-dbus-python-client-gen,MPL-2.0,2
python3-dbus-signature-pyparsing,Apache-2.0,2
python3-devel,Python,3
python3-distro,ASL 2.0,2
python3-dnf-plugin-leaves,GPLv2+,2
python3-dnf-plugin-modulesync,GPLv2+,2
python3-dnf-plugin-show-leaves,GPLv2+,2
python3-docutils,Public Domain and BSD and Python and GPLv3+,4
python3-enchant,LGPLv2+,2
python3-file-magic,BSD,4
python3-freeradius,GPLv2+ and LGPLv2+,2
python3-gluster,GPLv2 or LGPLv3+,2
python3-gobject,LGPLv2+ and MIT,4
python3-greenlet,MIT,4
python3-gssapi,ISC,2
python3-i2c-tools,GPLv2,2
python3-idm-pki,GPL-2.0-only AND LGPL-2.0-only,3
python3-imath,BSD,4
python3-iniconfig,MIT,4
python3-into-dbus-python,Apache-2.0,2
python3-ipaclient,GPL-3.0-or-later,2
python3-ipalib,GPL-3.0-or-later,2
python3-ipaserver,GPL-3.0-or-later,2
python3-iscsi-initiator-utils,GPL-2.0-or-later,2
python3-jinja2,BSD,2
python3-jmespath,MIT,2
python3-jsonpatch,BSD,2
python3-jsonpointer,BSD,2
python3-jsonschema,MIT,4
python3-justbases,LGPL-2.1-or-later,2
python3-justbytes,LGPL-2.1-or-later,2
python3-jwcrypto,LGPLv3+,2
python3-kdcproxy,MIT,2
python3-keycloak-httpd-client-install,GPL-3.0-or-later,2
python3-keylime,MIT,2
python3-kickstart,GPLv2 and MIT,2
python3-langtable,GPLv3+,2
python3-lark-parser,MIT,4
python3-lasso,GPLv2+,4
python3-ldap,Python,2
python3-leapp,ASL 2.0,Not Applicable
python3-lib389,GPL-3.0-or-later WITH GPL-3.0-389-ds-base-exception AND (0BSD OR Apache-2.0 OR MIT) AND (Apache-2.0 OR Apache-2.0 WITH LLVM-exception OR MIT) AND (Apache-2.0 OR BSD-2-Clause OR MIT) AND (Apache-2.0 OR BSL-1.0) AND (Apache-2.0 OR MIT OR Zlib) AND (Apache-2.0 OR MIT) AND (CC-BY-4.0 AND MIT) AND (MIT OR Apache-2.0) AND Unicode-3.0 AND (MIT OR CC0-1.0) AND (MIT OR Unlicense) AND 0BSD AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MIT AND ISC AND MPL-2.0 AND PSF-2.0,2
python3-libevdev,MIT,2
python3-libgpiod,LGPLv2+,4
python3-libguestfs,LGPL-2.1-or-later,4
python3-libmodulemd,MIT,2
python3-libmount,LGPLv2+,2
python3-libnbd,LGPL-2.0-or-later AND BSD-3-Clause,4
python3-libnmstate,LGPLv2+,2
python3-libnvme,LGPL-2.1-or-later,4
python3-libproxy,LGPLv2+,2
python3-libreport,GPLv2+,2
python3-libselinux,Public Domain,2
python3-libsemanage,LGPLv2+,2
python3-libstoragemgmt,LGPL-2.1-or-later,2
python3-libvirt,LGPLv2+,2
python3-libvoikko,GPLv2+,2
python3-lit,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-lldb,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-louis,LGPLv3+,2
python3-lxml,BSD and MIT and zlib,2
python3-mako,(MIT and Python) and (BSD or GPLv2),2
python3-markupsafe,BSD,2
python3-meh,GPLv2+,4
python3-meh-gui,GPLv2+,4
python3-mod_wsgi,ASL 2.0,2
python3-net-snmp,BSD,2
python3-netaddr,BSD,2
python3-netifaces,MIT,2
python3-networkx,BSD,4
python3-newt,LGPLv2,2
python3-nispor,ASL 2.0,2
python3-numpy,BSD,2
python3-numpy-f2py,BSD and Python and ASL 2.0,2
python3-oauthlib,BSD,2
python3-osbuild,Apache-2.0,2
python3-packaging,BSD or ASL 2.0,2
python3-pcp,GPL-2.0-or-later,2
python3-pefile,MIT,2
python3-perf,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-3-Clause-Clear AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib,4
python3-pid,ASL 2.0,2
python3-pip,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),2
python3-pluggy,MIT,4
python3-podman,ASL 2.0,3
python3-policycoreutils,GPL-2.0-or-later,2
python3-prettytable,BSD,2
python3-productmd,LGPLv2+,2
python3-prompt-toolkit,BSD-3-Clause,4
python3-protobuf,BSD,4
python3-psutil,BSD,2
python3-psycopg2,LGPLv3+ with exceptions,2
python3-pwquality,BSD or GPLv2+,2
python3-py,MIT and Public Domain,4
python3-pyasn1,BSD,2
python3-pyasn1-modules,BSD,2
python3-pyatspi,LGPLv2 and GPLv2,4
python3-pycdlib,LGPLv2,4
python3-pycurl,LGPLv2+ or MIT,2
python3-pyelftools,Public Domain,2
python3-pyghmi,ASL 2.0,2
python3-PyMySQL,MIT,2
python3-pyodbc,MIT,2
python3-pyparted,GPLv2+,2
python3-pyqt5-sip,GPLv2 or GPLv3,2
python3-pyrsistent,MIT and BSD,4
python3-pyserial,Python,2
python3-pytest,MIT,4
python3-pytz,MIT,2
python3-pyusb,BSD,2
python3-pyverbs,GPLv2 or BSD,2
python3-pywbem,LGPLv2,2
python3-pyxdg,LGPLv2,4
python3-qrcode-core,BSD,2
python3-qt5,GPLv3,2
python3-qt5-base,GPLv3,2
python3-requests+security,ASL 2.0,2
python3-requests+socks,ASL 2.0,2
python3-requests-file,ASL 2.0,2
python3-requests-ftp,ASL 2.0,2
python3-requests-gssapi,ISC,2
python3-requests-oauthlib,ISC,2
python3-resolvelib,ISC,4
python3-rpm-generators,GPLv2+,2
python3-rpm-macros,MIT and Python,2
python3-rtslib,ASL 2.0,2
python3-ruamel-yaml,MIT,4
python3-ruamel-yaml-clib,MIT,4
python3-sanlock,GPLv2 and GPLv2+ and LGPLv2+,4
python3-scapy,GPLv2,2
python3-scipy,BSD and Boost and Public Domain,2
python3-scour,ASL 2.0,4
python3-simpleline,LGPLv3+,2
python3-snapm,GPL-2.0-only AND Apache-2.0,2
python3-snapm-doc,GPL-2.0-only AND Apache-2.0,2
python3-solv,BSD,4
python3-speechd,GPLv2+,4
python3-sqlalchemy,MIT,4
python3-subversion,ASL 2.0,2
python3-tbb,ASL 2.0,2
python3-tkinter,Python,3
python3-toml,MIT,2
python3-tomli,MIT,2
python3-tornado,ASL 2.0,4
python3-tracer,GPL-2.0-or-later,2
python3-unbound,BSD,2
python3-urllib-gssapi,ASL 2.0,2
python3-virt-firmware,GPLv2,2
python3-volume_key,GPLv2,2
python3-wcwidth,MIT,4
python3-websockets,BSD,4
python3-wx-siplib,GPLv2 or GPLv3 and (GPLv3+ with exceptions),2
python3-yubico,BSD,2
python3.11,Python,3
python3.11-cffi,MIT,3
python3.11-charset-normalizer,MIT,3
python3.11-cryptography,(ASL 2.0 or BSD) and Python and BSD and MIT and (MIT or ASL 2.0) and ASL 2.0,3
python3.11-devel,Python,3
python3.11-idna,BSD and Python and Unicode,3
python3.11-libs,Python,3
python3.11-lxml,BSD and MIT,3
python3.11-mod_wsgi,ASL 2.0,3
python3.11-numpy,BSD and Python and ASL 2.0,3
python3.11-numpy-f2py,BSD and Python and ASL 2.0,3
python3.11-pip,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),3
python3.11-pip-wheel,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),3
python3.11-ply,BSD,3
python3.11-psycopg2,LGPLv3+ with exceptions,3
python3.11-pycparser,BSD,3
python3.11-PyMySQL,MIT,3
python3.11-PyMySQL+rsa,MIT,3
python3.11-pysocks,BSD,3
python3.11-pyyaml,MIT,3
python3.11-requests,ASL 2.0,3
python3.11-requests+security,ASL 2.0,3
python3.11-requests+socks,ASL 2.0,3
python3.11-scipy,BSD and Boost and Public Domain,3
python3.11-setuptools,MIT and ASL 2.0 and (BSD or ASL 2.0) and Python,3
python3.11-setuptools-wheel,MIT and ASL 2.0 and (BSD or ASL 2.0) and Python,3
python3.11-six,MIT,3
python3.11-tkinter,Python,3
python3.11-urllib3,MIT,3
python3.11-wheel,MIT and (ASL 2.0 or BSD),3
python3.12,Python-2.0.1,3
python3.12-cffi,MIT and Python,3
python3.12-charset-normalizer,MIT,3
python3.12-cryptography,(ASL 2.0 or BSD) and Python and BSD and MIT and ASL 2.0 and (MIT or ASL 2.0) and Unicode,3
python3.12-devel,Python-2.0.1,3
python3.12-idna,BSD,3
python3.12-libs,Python and CC0,3
python3.12-lxml,BSD and MIT,3
python3.12-mod_wsgi,ASL 2.0 and CC-BY,3
python3.12-numpy,BSD and MIT and ASL 2.0 and zlib,3
python3.12-numpy-f2py,BSD and MIT and ASL 2.0 and zlib,3
python3.12-pip,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),3
python3.12-pip-wheel,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),3
python3.12-ply,BSD,3
python3.12-psycopg2,LGPLv3+ with exceptions,3
python3.12-pycparser,BSD,3
python3.12-PyMySQL,MIT,3
python3.12-PyMySQL+rsa,MIT,3
python3.12-pyyaml,MIT,3
python3.12-requests,ASL 2.0,3
python3.12-scipy,BSD and MIT and Boost and Qhull and Public Domain,3
python3.12-setuptools,MIT and ASL 2.0 and (BSD or ASL 2.0) and Python,3
python3.12-tkinter,Python-2.0.1,3
python3.12-urllib3,MIT,3
python3.12-wheel,MIT and (ASL 2.0 or BSD),3
qat-zstd-plugin,BSD-3-Clause,4
qat-zstd-plugin-devel,BSD-3-Clause,4
qatengine,BSD-3-Clause AND OpenSSL,4
qatlib,BSD-3-Clause AND ( BSD-3-Clause OR GPL-2.0-only ),2
qatlib-service,BSD-3-Clause AND ( BSD-3-Clause OR GPL-2.0-only ),2
qatzip,BSD-3-Clause,4
qatzip-libs,BSD-3-Clause,4
qclib,BSD,2
qemu-guest-agent,GPLv2 and GPLv2+ and CC-BY,2
qemu-img,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-audio-pa,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-block-blkio,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-block-curl,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-block-rbd,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-common,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-core,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-display-virtio-gpu,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-display-virtio-gpu-ccw,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-display-virtio-gpu-pci,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-display-virtio-vga,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-usb-host,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-device-usb-redirect,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-docs,GPLv2 and GPLv2+ and CC-BY,Not Applicable
qemu-kvm-tools,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-ui-egl-headless,GPLv2 and GPLv2+ and CC-BY,2
qemu-kvm-ui-opengl,GPLv2 and GPLv2+ and CC-BY,2
qemu-pr-helper,GPLv2 and GPLv2+ and CC-BY,2
qgnomeplatform,LGPLv2+,2
qpdf-libs,(Artistic 2.0 or ASL 2.0) and MIT,2
qt5,GPLv3,2
qt5-assistant,LGPLv3 or LGPLv2,2
qt5-designer,LGPLv3 or LGPLv2,2
qt5-doctools,LGPLv3 or LGPLv2,2
qt5-linguist,LGPLv3 or LGPLv2,2
qt5-qdbusviewer,LGPLv3 or LGPLv2,2
qt5-qt3d,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qt3d-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qt3d-doc,GFDL,Not Applicable
qt5-qt3d-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-common,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-doc,GFDL,Not Applicable
qt5-qtbase-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-gui,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-mysql,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-odbc,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-postgresql,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtbase-private-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtconnectivity,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtconnectivity-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtconnectivity-doc,GFDL,Not Applicable
qt5-qtconnectivity-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtdeclarative,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtdeclarative-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtdeclarative-doc,GFDL,Not Applicable
qt5-qtdeclarative-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtdoc,GFDL,2
qt5-qtgraphicaleffects,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtgraphicaleffects-doc,GFDL,Not Applicable
qt5-qtimageformats,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtimageformats-doc,GFDL,Not Applicable
qt5-qtlocation,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtlocation-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtlocation-doc,GFDL,Not Applicable
qt5-qtlocation-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtmultimedia,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtmultimedia-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtmultimedia-doc,GFDL,Not Applicable
qt5-qtmultimedia-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtquickcontrols,LGPLv2 or LGPLv3 and GFDL,2
qt5-qtquickcontrols-doc,GFDL,Not Applicable
qt5-qtquickcontrols-examples,LGPLv2 or LGPLv3 and GFDL,2
qt5-qtquickcontrols2,GPLv2+ or LGPLv3 and GFDL,2
qt5-qtquickcontrols2-devel,GPLv2+ or LGPLv3 and GFDL,2
qt5-qtquickcontrols2-doc,GFDL,Not Applicable
qt5-qtquickcontrols2-examples,GPLv2+ or LGPLv3 and GFDL,2
qt5-qtscript,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtscript-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtscript-doc,GFDL,Not Applicable
qt5-qtscript-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsensors,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsensors-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsensors-doc,GFDL,Not Applicable
qt5-qtsensors-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialbus,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialbus-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialbus-doc,GFDL,Not Applicable
qt5-qtserialbus-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialport,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialport-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtserialport-doc,GFDL,Not Applicable
qt5-qtserialport-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsvg,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsvg-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtsvg-doc,GFDL,Not Applicable
qt5-qtsvg-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qttools,LGPLv3 or LGPLv2,2
qt5-qttools-common,LGPLv3 or LGPLv2,2
qt5-qttools-devel,LGPLv3 or LGPLv2,2
qt5-qttools-doc,GFDL,Not Applicable
qt5-qttools-examples,LGPLv3 or LGPLv2,2
qt5-qttools-libs-designer,LGPLv3 or LGPLv2,2
qt5-qttools-libs-designercomponents,LGPLv3 or LGPLv2,2
qt5-qttools-libs-help,LGPLv3 or LGPLv2,2
qt5-qttranslations,LGPLv2 with exceptions or GPLv3 with exceptions and GFDL,2
qt5-qtwayland,LGPLv3,2
qt5-qtwayland-devel,LGPLv3,2
qt5-qtwayland-doc,GFDL,Not Applicable
qt5-qtwayland-examples,LGPLv3,2
qt5-qtwebchannel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtwebchannel-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtwebchannel-doc,GFDL,Not Applicable
qt5-qtwebchannel-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtwebsockets,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtwebsockets-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtwebsockets-doc,GFDL,Not Applicable
qt5-qtwebsockets-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtx11extras,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtx11extras-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtx11extras-doc,GFDL,Not Applicable
qt5-qtxmlpatterns,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtxmlpatterns-devel,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-qtxmlpatterns-doc,GFDL,Not Applicable
qt5-qtxmlpatterns-examples,LGPLv2 with exceptions or GPLv3 with exceptions,2
qt5-rpm-macros,GPLv3,2
qt5-srpm-macros,GPLv3,2
quota-doc,GPLv2 and GPLv2+,Not Applicable
quota-nld,GPLv2 and GPLv2+,4
quota-rpc,LGPLv2+ and GPLv2 and GPLv2+,4
quota-warnquota,GPLv2 and GPLv2+,4
radvd,BSD with advertising,2
raptor2,GPLv2+ or LGPLv2+ or ASL 2.0,4
rasdaemon,GPL-2.0-only,2
rasqal,LGPLv2+ or ASL 2.0,4
rdma-core-devel,GPLv2 or BSD,2
readline-devel,GPLv3+,2
realtime-tests,GPLv2,4
rear,GPLv3,2
redfish-finder,GPLv2,2
redhat-backgrounds,"Licensed only for approved usage, see COPYING for details.",2
redhat-cloud-client-configuration,GPL-2.0-or-later,Not Applicable
redhat-cloud-client-configuration-cdn,GPL-2.0-or-later,Not Applicable
redhat-display-fonts,OFL and CC-BY-SA,2
redhat-indexhtml,CC-BY-SA,2
redhat-logos,"Licensed only for approved usage, see COPYING for details.",2
redhat-logos-httpd,"Licensed only for approved usage, see COPYING for details.",2
redhat-logos-ipa,"Licensed only for approved usage, see COPYING for details.",2
redhat-mono-fonts,OFL and CC-BY-SA,2
redhat-rpm-config,GPL+,2
redhat-text-fonts,OFL and CC-BY-SA,2
redis,BSD and MIT,2
redis-devel,BSD and MIT,2
redis-doc,CC-BY-SA,Not Applicable
redland,LGPLv2+ or ASL 2.0,4
regexp,ASL 2.0,2
rest,LGPLv2,2
rhc,GPLv3,4
rhc-worker-playbook,GPLv2+,4
rhel-system-roles,GPLv3+ and MIT and BSD and Python,2
rig,GPLv2,2
rpcgen,BSD and LGPLv2+,4
rpm-apidocs,GPLv2+,2
rpm-build,GPLv2+,2
rpm-cron,GPLv2+,2
rpm-devel,GPLv2+ and LGPLv2+ with exceptions,2
rpm-mpi-hooks,MIT,2
rpm-ostree,LGPL-2.0-or-later,2
rpm-ostree-libs,LGPL-2.0-or-later,2
rpm-plugin-fapolicyd,GPLv2+,2
rpm-plugin-ima,GPLv2+,2
rpm-plugin-syslog,GPLv2+,2
