Package,License,Application Compatibility Level
krb5-server,Brian-Gladman-2-Clause AND BSD-2-Clause AND (BSD-2-Clause OR GPL-2.0-or-later) AND BSD-2-Clause-first-lines AND BSD-3-Clause AND BSD-4-Clause AND CMU-Mach-nodoc AND FSFULLRWD AND HPND AND HPND-export2-US AND HPND-export-US AND HPND-export-US-acknowledgement AND HPND-export-US-modify AND ISC AND MIT AND MIT-CMU AND OLDAP-2.8 AND OpenVision,2
krb5-server-ldap,Brian-Gladman-2-Clause AND BSD-2-Clause AND (BSD-2-Clause OR GPL-2.0-or-later) AND BSD-2-Clause-first-lines AND BSD-3-Clause AND BSD-4-Clause AND CMU-Mach-nodoc AND FSFULLRWD AND HPND AND HPND-export2-US AND HPND-export-US AND HPND-export-US-acknowledgement AND HPND-export-US-modify AND ISC AND MIT AND MIT-CMU AND OLDAP-2.8 AND OpenVision,2
krb5-workstation,Brian-Gladman-2-Clause AND BSD-2-Clause AND (BSD-2-Clause OR GPL-2.0-or-later) AND BSD-2-Clause-first-lines AND BSD-3-Clause AND BSD-4-Clause AND CMU-Mach-nodoc AND FSFULLRWD AND HPND AND HPND-export2-US AND HPND-export-US AND HPND-export-US-acknowledgement AND HPND-export-US-modify AND ISC AND MIT AND MIT-CMU AND OLDAP-2.8 AND OpenVision,2
ktls-utils,GPL-2.0-only AND (GPL-2.0-only OR BSD-3-Clause),4
ldb-tools,LGPL-3.0-or-later,2
ledmon,GPL-2.0-only AND LGPL-2.1-only,2
less,GPL-3.0-only AND BSD-2-Clause,2
libacl,LGPL-2.1-or-later,2
libaio,LGPL-2.0-or-later,2
libarchive,BSD-2-Clause AND FSFULLR AND GPL-2.0-or-later WITH Libtool-exception AND BSD-3-Clause AND FSFUL,2
libassuan,GPL-3.0-or-later AND LGPL-2.1-or-later AND LGPL-3.0-or-later,2
libatomic,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,1
libattr,LGPL-2.1-or-later,2
libbasicobjects,GPL-3.0-or-later,4
libblkid,LGPL-2.1-or-later,2
libbpf,LGPL-2.1-only OR BSD-2-Clause,4
libbrotli,MIT,4
libcap,BSD-3-Clause OR GPL-2.0-only,2
libcap-ng,LGPL-2.0-or-later,2
libcap-ng-utils,LGPL-2.0-or-later,2
libcbor,MIT,2
libcollection,LGPL-3.0-or-later,4
libcom_err,MIT,2
libcomps,GPL-2.0-or-later,2
libconfig,LGPL-2.1-or-later AND GPL-3.0-or-later WITH Bison-exception-2.2,4
libcpuid,BSD-2-Clause,4
libcurl,curl,2
libcurl-minimal,curl,2
libdaemon,LGPL-2.1-or-later,4
libdhash,LGPL-3.0-or-later,4
libdnf,LGPL-2.1-or-later,2
libdnf-plugin-subscription-manager,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
libeconf,MIT,2
libedit,BSD-3-Clause AND BSD-2-Clause AND ISC,2
libertas-firmware,"Redistributable, no modification permitted",Not Applicable
libev,BSD-2-Clause OR GPL-2.0-or-later,2
libevent,BSD-3-Clause AND ISC AND LicenseRef-Fedora-Public-Domain,2
libfdisk,LGPL-2.1-or-later,4
libffi,MIT,2
libfido2,BSD-2-Clause,2
libgcab1,LGPLv2+,4
libgcc,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,1
libgcrypt,BSD-3-Clause AND (BSD-3-Clause OR GPL-2.0-only) AND GPL-2.0-or-later AND LGPL-2.1-or-later AND LGPL-2.0-or-later AND MIT-Modern-Variant,4
libgfortran,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,2
libgomp,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,1
libgpg-error,LGPL-2.1-or-later AND (BSD-3-Clause OR LGPL-2.1-or-later) AND FSFULLR AND GPL-2.0-or-later,2
libgudev,LGPL-2.1-or-later,4
libgusb,LGPL-2.1-or-later,4
libibumad,GPLv2 or BSD,2
libibverbs,GPLv2 or BSD,2
libibverbs-utils,GPLv2 or BSD,2
libica,CPL-1.0,2
libicu,Unicode-DFS-2016 AND BSD-2-Clause AND BSD-3-Clause AND LicenseRef-Fedora-Public-Domain,2
libidn2,(GPL-2.0-or-later OR LGPL-3.0-or-later) AND GPL-3.0-or-later,2
libini_config,LGPL-3.0-or-later,4
libipa_hbac,LGPL-3.0-or-later,2
libjcat,LGPL-2.1-or-later,4
libkadm5,Brian-Gladman-2-Clause AND BSD-2-Clause AND (BSD-2-Clause OR GPL-2.0-or-later) AND BSD-2-Clause-first-lines AND BSD-3-Clause AND BSD-4-Clause AND CMU-Mach-nodoc AND FSFULLRWD AND HPND AND HPND-export2-US AND HPND-export-US AND HPND-export-US-acknowledgement AND HPND-export-US-modify AND ISC AND MIT AND MIT-CMU AND OLDAP-2.8 AND OpenVision,2
libkcapi,BSD-3-Clause OR GPL-2.0-only,2
libkcapi-hasher,BSD-3-Clause OR GPL-2.0-only,2
libkcapi-hmaccalc,BSD-3-Clause OR GPL-2.0-only,2
libksba,GPL-3.0-or-later AND LGPL-2.1-or-later AND (LGPL-3.0-or-later OR GPL-2.0-or-later),2
libldb,LGPL-3.0-or-later,4
libmbim,LGPL-2.1-or-later,4
libmbim-utils,GPL-2.0-or-later,4
libmnl,LGPL-2.1-or-later,2
libmodulemd,MIT,2
libmount,LGPL-2.1-or-later,2
libndp,LGPL-2.1-or-later,2
libnetapi,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libnetfilter_conntrack,GPL-2.0-or-later,2
libnfnetlink,GPL-2.0-or-later,2
libnfsidmap,BSD,4
libnftnl,GPL-2.0-or-later,2
libnghttp2,MIT,4
libnl3,LGPL-2.1-only,2
libnl3-cli,LGPL-2.1-only,4
libnsl,LGPL-2.1-or-later AND SunPro AND LGPL-2.1-or-later WITH GCC-exception-2.0 AND BSD-3-Clause AND GPL-2.0-or-later AND LGPL-2.1-or-later WITH GNU-compiler-exception AND GPL-2.0-only AND ISC AND LicenseRef-Fedora-Public-Domain AND HPND AND CMU-Mach AND LGPL-2.1-only AND LGPL-2.0-or-later AND Unicode-DFS-2015 AND GFDL-1.1-or-later AND GPL-1.0-or-later AND FSFUL AND MIT AND Inner-Net-2.0 AND X11 AND GPL-2.0-or-later WITH GCC-exception-2.0 AND GFDL-1.3-only AND GFDL-1.1-only,2
libnvme,LGPL-2.1-or-later,4
libpath_utils,LGPL-3.0-or-later,4
libpcap,ISC AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause-UC,2
libpciaccess,HPND AND MIT,2
libpeas1,LGPL-2.1-or-later,4
libpipeline,GPL-3.0-or-later,2
libpkgconf,ISC,2
libpng,zlib,2
libpq,PostgreSQL,2
libproxy,LGPL-2.1-or-later,2
libpsl,MIT,2
libpwquality,BSD-3-Clause OR GPL-2.0-or-later,2
libqmi,LGPL-2.1-or-later,4
libqmi-utils,GPL-2.0-or-later,4
libqrtr-glib,LGPL-2.1-or-later,Not Applicable
libquadmath,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,2
librdmacm,GPLv2 or BSD,2
librdmacm-utils,GPLv2 or BSD,2
libref_array,LGPL-3.0-or-later,4
librepo,LGPL-2.1-or-later,2
librhsm,LGPL-2.1-or-later,2
librtas,LGPL-2.0-or-later,4
libseccomp,LGPL-2.1-only,2
libselinux,LicenseRef-Fedora-Public-Domain,2
libselinux-utils,LicenseRef-Fedora-Public-Domain,2
libsemanage,LGPL-2.1-or-later,2
libsepol,LGPL-2.1-or-later,2
libservicelog,LGPL-2.0-only AND GPL-2.0-or-later,4
libsmartcols,LGPL-2.1-or-later,2
libsmbclient,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libsolv,BSD-3-Clause,2
libss,MIT,2
libssh,LGPL-2.1-or-later,2
libssh-config,LGPL-2.1-or-later,2
libsss_autofs,LGPL-3.0-or-later,2
libsss_certmap,LGPL-3.0-or-later,2
libsss_idmap,LGPL-3.0-or-later,2
libsss_nss_idmap,LGPL-3.0-or-later,4
libsss_sudo,LGPL-3.0-or-later,2
libstdc++,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,1
libsysfs,LGPL-2.1-or-later,4
libtalloc,LGPL-3.0-or-later,4
libtasn1,GPL-3.0-or-later AND LGPL-2.1-or-later,4
libtdb,LGPL-3.0-or-later,4
libtevent,LGPL-3.0-or-later,4
libtirpc,SISSL AND BSD-3-Clause,4
libtracecmd,LGPL-2.1-only AND LGPL-2.1-or-later AND GPL-2.0-only AND GPL-2.0-or-later,2
libtraceevent,LGPL-2.1-only AND LGPL-2.1-or-later AND GPL-2.0-only AND GPL-2.0-or-later,2
libtracefs,LGPL-2.1-or-later AND GPL-2.0-or-later AND GPL-2.0-only,2
libunistring,GPL-2.0-or-later OR LGPL-3.0-or-later,2
liburing,(GPLv2 with exceptions and LGPLv2+) or MIT,4
libusb1,LGPL-2.1-or-later,2
libuser,LGPL-2.0-or-later,4
libutempter,LGPL-2.1-or-later AND LGPL-2.1-only AND BSD-2-Clause,2
libuuid,BSD-3-Clause,2
libverto,MIT,2
libverto-libev,MIT,2
libvpd,LGPL-2.0-or-later,4
libwbclient,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libxcrypt,LGPL-2.1-or-later AND BSD-3-Clause AND BSD-2-Clause AND BSD-2-Clause-FreeBSD AND 0BSD AND CC0-1.0 AND LicenseRef-Fedora-Public-Domain,2
libxml2,MIT AND ISC-Veillard AND W3C,2
libxmlb,LGPL-2.1-or-later,4
libyaml,MIT,4
libzfcphbaapi,CPL-1.0,2
libzstd,BSD-3-Clause AND GPL-2.0-only,2
linux-firmware,"GPL+ and GPLv2+ and MIT and Redistributable, no modification permitted",Not Applicable
linux-firmware-whence,"GPL+ and GPLv2+ and MIT and Redistributable, no modification permitted",Not Applicable
lksctp-tools,GPLv2 and GPLv2+ and LGPLv2 and MIT,2
lldpad,GPL-2.0-only,2
lmdb-libs,OLDAP-2.8,2
lockdev,LGPL-2.1-or-later,4
log4cplus,(BSD-2-Clause OR Apache-2.0) AND Zlib AND BSL-1.0,2
logrotate,GPL-2.0-or-later,2
lrzsz,GPL-2.0-or-later AND GPL-2.0-only,2
lshw,GPL-2.0-only,2
lsof,lsof,2
lsscsi,GPL-2.0-or-later,2
lsvpd,GPL-2.0-or-later,2
lua-libs,MIT,2
lvm2,GPL-2.0-only,4
lvm2-libs,LGPL-2.1-only,2
lz4,GPL-2.0-or-later AND BSD-2-Clause,2
lz4-libs,GPL-2.0-or-later AND BSD-2-Clause,2
lzo,gpl-2.0-or-later,2
lzop,GPL-2.0-or-later,2
mailcap,LicenseRef-Fedora-Public-Domain AND MIT AND metamail,2
make,GPL-3.0-or-later AND LGPL-2.1-or-later AND GFDL-1.3-or-later AND FSFULLR,2
makedumpfile,GPL-2.0-only,2
man-db,GPL-2.0-or-later AND GPL-3.0-or-later,2
man-pages,BSD-2-Clause AND BSD-3-Clause AND BSD-4.3TAHOE AND BSD-4-Clause-UC AND GPL-1.0-or-later AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-Fedora-UltraPermissive AND Linux-man-pages-1-para AND Linux-man-pages-copyleft AND Linux-man-pages-copyleft-2-para AND Linux-man-pages-copyleft-var AND MIT AND Spencer-94,2
mariadb-connector-c,LGPL-2.1-or-later,2
mariadb-connector-c-config,LGPL-2.1-or-later,2
mcelog,GPL-2.0-only,4
mcstrans,GPL-2.0-or-later,2
mdadm,GPLv2+,2
microcode_ctl,"CC0 and Redistributable, no modification permitted",2
microdnf,GPL-2.0-or-later,2
minicom,GPL-2.0-or-later AND LGPL-2.0-or-later AND LicenseRef-Fedora-Public-Domain,2
mksh,MirOS AND ISC,2
mlxsw_spectrum-firmware,"Redistributable, no modification permitted",Not Applicable
ModemManager,GPL-2.0-or-later,4
ModemManager-glib,LGPL-2.1-or-later,4
mokutil,GPL-3.0-or-later,2
mpdecimal,BSD-2-Clause,4
mpfr,LGPL-3.0-or-later,2
mrvlprestera-firmware,"Redistributable, no modification permitted",Not Applicable
mt7xxx-firmware,"Redistributable, no modification permitted",Not Applicable
mtools,GPL-3.0-or-later,2
mtr,GPL-2.0-only,2
nano,GPL-3.0-or-later,2
ncurses,MIT-open-group,2
ncurses-base,MIT-open-group,2
ncurses-libs,MIT-open-group,2
ndctl,GPL-2.0-only and LGPL-2.1-only and CC0-1.0 and MIT,4
ndctl-libs,LGPL-2.1-only and CC0-1.0 and MIT,2
net-tools,GPL-2.0-or-later,2
netconsole-service,GPL-2.0-only,2
netlabel_tools,GPL-2.0-only,2
netronome-firmware,"Redistributable, no modification permitted",Not Applicable
nettle,LGPL-3.0-or-later OR GPL-2.0-or-later,4
NetworkManager,GPL-2.0-or-later AND LGPL-2.1-or-later,2
NetworkManager-adsl,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-bluetooth,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-config-server,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-libnm,LGPL-2.1-or-later,2
NetworkManager-tui,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-wifi,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-wwan,GPL-2.0-or-later AND LGPL-2.1-or-later,4
newt,LGPL-2.0-only,2
nfs-utils,MIT and GPLv2 and GPLv2+ and BSD,2
nfs4-acl-tools,LGPL-2.1-or-later,2
nftables,GPL-2.0-only,2
npth,LGPL-2.1-or-later,2
numactl,GPL-2.0-only,2
numactl-libs,LGPL-2.1-only AND GPL-2.0-only,2
numad,LGPL-2.1-only,2
numatop,BSD-3-Clause,2
nvme-cli,GPL-2.0-only,2
nvmetcli,ASL 2.0,2
nxpwireless-firmware,"Redistributable, no modification permitted",Not Applicable
ocl-icd,BSD-2-Clause,1
oniguruma,BSD-2-Clause,2
opencryptoki,CPL-1.0,2
opencryptoki-ccatok,CPL-1.0,2
opencryptoki-ep11tok,CPL-1.0,2
opencryptoki-icatok,CPL-1.0,2
opencryptoki-icsftok,CPL-1.0,2
opencryptoki-libs,CPL-1.0,2
opencryptoki-swtok,CPL-1.0,2
openldap,OLDAP-2.8,4
openldap-clients,OLDAP-2.8,4
openldap-compat,OLDAP-2.8,4
opensc,LGPL-2.1-or-later AND BSD-3-Clause,2
opensc-libs,LGPL-2.1-or-later AND BSD-3-Clause,2
opensm,GPL-2.0-only OR Linux-OpenIB,4
opensm-libs,GPL-2.0-only OR Linux-OpenIB,2
openssh,BSD-3-Clause AND BSD-2-Clause AND ISC AND SSH-OpenSSH AND ssh-keyscan AND sprintf AND LicenseRef-Fedora-Public-Domain AND X11-distribute-modifications-variant,2
openssh-clients,BSD-3-Clause AND BSD-2-Clause AND ISC AND SSH-OpenSSH AND ssh-keyscan AND sprintf AND LicenseRef-Fedora-Public-Domain AND X11-distribute-modifications-variant,2
openssh-keycat,BSD-3-Clause AND BSD-2-Clause AND ISC AND SSH-OpenSSH AND ssh-keyscan AND sprintf AND LicenseRef-Fedora-Public-Domain AND X11-distribute-modifications-variant,2
openssh-server,BSD-3-Clause AND BSD-2-Clause AND ISC AND SSH-OpenSSH AND ssh-keyscan AND sprintf AND LicenseRef-Fedora-Public-Domain AND X11-distribute-modifications-variant,2
openssl,Apache-2.0,2
openssl-fips-provider,ASL 2.0,2
openssl-fips-provider-so,ASL 2.0,2
openssl-ibmca,Apache-2.0,2
openssl-libs,Apache-2.0,2
os-prober,GPL-2.0-or-later AND GPL-1.0-or-later,2
p11-kit,BSD-3-Clause,2
p11-kit-trust,BSD-3-Clause,2
pam,BSD-3-Clause AND GPL-2.0-or-later,1
pam-libs,BSD-3-Clause AND GPL-2.0-or-later,2
parted,GPL-3.0-or-later,2
pciutils,GPL-2.0-or-later,2
pciutils-libs,GPL-2.0-or-later,2
pcre2,BSD-3-Clause AND FSFULLR AND X11 AND GPL-2.0-or-later AND FSFAP AND FSFUL AND GPL-3.0-or-later,2
pcre2-syntax,BSD-3-Clause AND FSFULLR AND X11 AND GPL-2.0-or-later AND FSFAP AND FSFUL AND GPL-3.0-or-later,2
pcsc-lite,BSD-3-Clause AND BSD-2-Clause AND GPL-3.0-or-later,2
pcsc-lite-ccid,BSD-3-Clause AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
pcsc-lite-libs,BSD-3-Clause AND BSD-2-Clause AND GPL-3.0-or-later,2
perftest,GPL-2.0-only OR BSD-2-Clause,2
pigz,Zlib,4
pkcs11-provider,Apache-2.0,2
pkgconf,ISC,2
pkgconf-m4,GPLv2+ with exceptions,2
pkgconf-pkg-config,ISC,2
plocate,GPL-2.0-or-later AND GPL-2.0-only,2
policycoreutils,GPL-2.0-or-later,2
policycoreutils-newrole,GPL-2.0-or-later,2
policycoreutils-restorecond,GPL-2.0-or-later,2
polkit,LGPL-2.0-or-later,2
polkit-libs,LGPL-2.0-or-later,2
polkit-pkla-compat,LGPL-2.0-or-later,2
popt,MIT AND LicenseRef-Fedora-Public-Domain,2
powerpc-utils-core,GPL-2.0-only,2
ppc64-diag-rtas,GPL-2.0-only,2
ppp,bsd-3-clause AND zlib AND licenseref-fedora-public-domain AND bsd-attribution-hpnd-disclaimer AND bsd-4.3tahoe AND bsd-4-clause-uc AND apache-2.0 AND lgpl-2.0-or-later AND (gpl-2.0-or-later OR bsd-2-clause OR bsd-3-clause OR bsd-4-clause) AND gpl-2.0-or-later AND xlock AND gpl-1.0-or-later AND mackerras-3-clause-acknowledgment AND mackerras-3-clause AND hpnd-fenneberg-Livingston AND sun-ppp AND hpnd-inria-imag AND sun-ppp-2000,2
prefixdevname,MIT AND (MIT OR Apache-2.0) AND (Unlicense OR MIT) AND Unicode-DFS-2016,2
procps-ng,GPL-2.0-or-later AND LGPL-2.0-or-later AND LGPL-2.1-or-later,2
procps-ng-i18n,GPL-2.0-or-later AND LGPL-2.0-or-later AND LGPL-2.1-or-later,2
protobuf-c,BSD-2-Clause,2
psacct,GPL-3.0-or-later,2
psmisc,GPL-2.0-or-later,2
publicsuffix-list-dafsa,MPL-2.0,2
python3,Python-2.0.1,3
python3-attrs,MIT,2
python3-cffi,MIT AND PSF-2.0,2
python3-charset-normalizer,MIT,4
python3-cloud-what,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
python3-configshell,Apache-2.0,2
python3-cryptography,(Apache-2.0 OR BSD-3-Clause) AND PSF-2.0,2
python3-dateutil,(Apache-2.0 AND BSD-3-Clause) OR BSD-3-Clause,2
python3-dbus,MIT,2
python3-decorator,BSD-2-Clause,2
python3-dnf,GPL-2.0-or-later AND GPL-1.0-only,2
python3-dnf-plugin-post-transaction-actions,GPL-2.0-or-later,2
python3-dnf-plugin-pre-transaction-actions,GPL-2.0-or-later,2
python3-dnf-plugin-versionlock,GPL-2.0-or-later,2
python3-dnf-plugins-core,GPL-2.0-or-later,2
python3-dns,ISC,2
python3-firewall,GPL-2.0-or-later,2
python3-gobject-base,LGPL-2.1-or-later,4
python3-gobject-base-noarch,LGPL-2.1-or-later,4
python3-gpg,LGPL-2.1-or-later AND MIT,2
python3-hawkey,LGPL-2.1-or-later,2
python3-idna,BSD-3-Clause,2
python3-iniparse,MIT and Python,2
python3-inotify,MIT,2
python3-jsonschema,MIT,4
python3-jsonschema-specifications,MIT,2
python3-kmod,LGPL-2.0-or-later,2
python3-ldb,LGPL-3.0-or-later,2
python3-libcomps,GPL-2.0-or-later,2
python3-libcpuid,BSD-2-Clause,2
python3-libdnf,LGPL-2.1-or-later,2
python3-libipa_hbac,LGPL-3.0-or-later,2
python3-librepo,LGPL-2.1-or-later,2
python3-libs,Python-2.0.1 AND CC0-1.0,3
python3-libsss_nss_idmap,LGPL-3.0-or-later,2
python3-libxml2,MIT AND ISC-Veillard AND W3C,2
python3-linux-procfs,GPL-2.0-only,4
python3-markdown,BSD-3-Clause,4
python3-nftables,GPL-2.0-only,2
python3-packaging,BSD-2-Clause OR Apache-2.0,2
python3-pexpect,ISC AND BSD-3-Clause,2
python3-pip-wheel,MIT AND Python-2.0.1 AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND LGPL-2.1-only AND MPL-2.0 AND (Apache-2.0 OR BSD-2-Clause),2
python3-ply,BSD-3-Clause,2
python3-ptyprocess,ISC,2
python3-pycparser,BSD-3-Clause,2
python3-pyparsing,MIT,2
python3-pyudev,LGPL-2.1-or-later,2
python3-pyyaml,MIT,2
python3-referencing,MIT,2
python3-requests,Apache-2.0,2
python3-rpds-py,MIT AND Apache-2.0 AND (MIT OR Apache-2.0) AND MPL-2.0,2
python3-rpm,GPL-2.0-or-later,2
python3-samba,GPL-3.0-or-later AND LGPL-3.0-or-later,2
python3-samba-dc,GPL-3.0-or-later AND LGPL-3.0-or-later,2
python3-setools,LGPL-2.1-only,2
python3-setuptools,MIT AND Apache-2.0 AND (BSD-2-Clause OR Apache-2.0) AND Python-2.0.1,2
python3-six,MIT,2
python3-sss,LGPL-3.0-or-later,2
python3-sss-murmur,LGPL-3.0-or-later,2
python3-sssdconfig,GPL-3.0-or-later,2
python3-subscription-manager-rhsm,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
python3-systemd,LGPL-2.1-or-later,2
python3-talloc,LGPL-3.0-or-later,2
python3-tdb,LGPL-3.0-or-later,2
python3-tevent,LGPL-3.0-or-later,2
python3-typing-extensions,PSF-2.0,4
python3-urllib3,MIT,2
python3-urwid,LGPL-2.1-or-later AND MIT,2
python3-wcwidth,MIT,2
qcom-firmware,"Redistributable, no modification permitted",Not Applicable
quota,GPLv2 and GPLv2+,4
quota-nls,LGPLv2+ and GPLv2 and GPLv2+,2
rdma-core,GPLv2 or BSD,2
readline,GPL-3.0-or-later AND GPL-2.0-or-later AND GFDL-1.3-no-invariants-or-later,2
readonly-root,GPL-2.0-only,2
realmd,LGPL-2.1-or-later,2
realtek-firmware,"Redistributable, no modification permitted",Not Applicable
redhat-mono-vf-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
redhat-release,GPL-2.0-or-later,2
redhat-release-eula,GPL-2.0-or-later,2
redhat-text-vf-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
restore,BSD-3-Clause,2
rhsm-icons,LGPL-2.1-or-later,2
rmt,CDDL-1.0 AND GPL-2.0-only,2
rng-tools,GPL-2.0-or-later,2
rootfiles,LicenseRef-Not-Copyrightable,2
rpcbind,BSD-3-Clause,2
rpm,GPL-2.0-or-later,2
rpm-build-libs,GPL-2.0-or-later,2
rpm-libs,GPL-2.0-or-later OR LGPL-2.1-or-later,2
rpm-plugin-audit,GPL-2.0-or-later,2
rpm-plugin-selinux,GPL-2.0-or-later,2
