Package,License,Application Compatibility Level
ppc64-diag,GPL-2.0-only,2
pptp,gpl-2.0-or-later,2
procmail,gpl-2.0-or-later,2
protobuf,BSD-3-Clause,2
protobuf-lite,BSD-3-Clause,2
prrte,BSD-3-Clause-Open-MPI AND BSD-2-Clause,2
prrte-libs,BSD-3-Clause-Open-MPI AND BSD-2-Clause,2
ps_mem,LGPL-2.1-only,2
pt-sans-fonts,OFL-1.1,2
ptyxis,GPL-3.0-or-later AND CC0-1.0,4
publicsuffix-list,MPL-2.0,2
pulseaudio-libs,LGPL-2.1-or-later,2
pulseaudio-libs-devel,LGPL-2.1-or-later,2
pulseaudio-libs-glib2,LGPL-2.1-or-later,2
pulseaudio-utils,LGPL-2.1-or-later,2
pykickstart,GPL-2.0-only,2
pyproject-srpm-macros,MIT,4
python-cups-doc,GPL-2.0-or-later,Not Applicable
python-pyqt6-rpm-macros,gpl-3.0-only,4
python-rpm-macros,MIT AND PSF-2.0 AND GPL-2.0-or-later,2
python-srpm-macros,MIT AND PSF-2.0 AND GPL-2.0-or-later,2
python-unversioned-command,Python-2.0.1,3
python3-alembic,MIT,4
python3-appdirs,MIT,2
python3-argcomplete,Apache-2.0,2
python3-asn1crypto,MIT,2
python3-audit,LGPL-2.0-or-later,2
python3-augeas,LGPL-2.1-or-later,2
python3-awscrt,Apache-2.0 AND MIT AND BSD-3-Clause,4
python3-bcc,Apache-2.0,2
python3-blivet,LGPL-2.1-or-later,2
python3-blockdev,LGPL-2.1-or-later,2
python3-boom,GPL-2.0-only,2
python3-brlapi,LGPL-2.0-or-later AND LGPL-2.1-or-later AND GPL-2.0-or-later,2
python3-brotli,MIT,4
python3-bytesize,LGPL-2.1-or-later,2
python3-cairo,LGPL-2.1-only OR MPL-1.1,4
python3-cepces,GPL-3.0-or-later,2
python3-clang,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-colorama,BSD-3-Clause,4
python3-configobj,BSD-3-Clause,2
python3-createrepo_c,GPL-2.0-or-later,2
python3-criu,GPL-2.0-only AND LGPL-2.1-only AND MIT,2
python3-cups,GPL-2.0-or-later,2
python3-dasbus,LGPL-2.1-or-later,2
python3-dbus-client-gen,MPL-2.0,2
python3-dbus-python-client-gen,MPL-2.0,2
python3-dbus-signature-pyparsing,Apache-2.0,2
python3-devel,Python-2.0.1,3
python3-distro,Apache-2.0,2
python3-dnf-plugin-leaves,GPL-2.0-or-later,2
python3-dnf-plugin-modulesync,GPL-2.0-or-later,2
python3-dnf-plugin-show-leaves,GPL-2.0-or-later,2
python3-docutils,LicenseRef-Fedora-Public-Domain AND BSD-2-Clause AND BSD-3-Clause AND PSF-2.0 AND GPL-3.0-or-later,4
python3-enchant,LGPL-2.1-or-later,2
python3-file-magic,BSD-2-Clause-Darwin AND BSD-2-Clause,4
python3-freeradius,GPL-2.0-or-later AND LGPL-2.0-or-later,2
python3-gnome-ponytail-daemon,GPL-2.0-or-later,2
python3-gobject,LGPL-2.1-or-later,4
python3-gpsd,BSD-2-Clause,2
python3-greenlet,MIT AND PSF-2.0,4
python3-gssapi,ISC,2
python3-i2c-tools,GPL-2.0-only,2
python3-idm-pki,GPL-2.0-only AND LGPL-2.0-only,3
python3-ifaddr,MIT,2
python3-imath,BSD-3-Clause,2
python3-into-dbus-python,Apache-2.0,2
python3-ipaclient,GPL-3.0-or-later,2
python3-ipalib,GPL-3.0-or-later,2
python3-ipaserver,GPL-3.0-or-later,2
python3-iscsi-initiator-utils,GPL-2.0-or-later,2
python3-iso639,MIT,2
python3-jinja2,BSD-3-Clause,2
python3-jmespath,MIT,2
python3-jsonpatch,BSD-3-Clause,2
python3-jsonpointer,BSD-3-Clause,2
python3-justbases,LGPL-2.1-or-later,2
python3-justbytes,LGPL-2.1-or-later,2
python3-jwcrypto,LGPL-3.0-or-later,2
python3-kdcproxy,MIT,2
python3-keycloak-httpd-client-install,GPL-3.0-or-later,2
python3-keylime,MIT,2
python3-kickstart,GPL-2.0-only,2
python3-langtable,GPL-3.0-or-later,2
python3-lark,MIT AND MPL-2.0 AND GPL-2.0-or-later,4
python3-ldap,python-ldap,2
python3-lib389,GPL-3.0-or-later WITH GPL-3.0-389-ds-base-exception AND (0BSD OR Apache-2.0 OR MIT) AND (Apache-2.0 OR Apache-2.0 WITH LLVM-exception OR MIT) AND (Apache-2.0 OR BSD-2-Clause OR MIT) AND (Apache-2.0 OR BSL-1.0) AND (Apache-2.0 OR MIT OR Zlib) AND (Apache-2.0 OR MIT) AND (CC-BY-4.0 AND MIT) AND (MIT OR Apache-2.0) AND Unicode-3.0 AND (MIT OR CC0-1.0) AND (MIT OR Unlicense) AND 0BSD AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MIT AND ISC AND MPL-2.0 AND PSF-2.0,2
python3-libevdev,MIT,2
python3-libgpiod,LGPL-2.1-or-later,4
python3-libguestfs,LGPL-2.1-or-later,2
python3-libmodulemd,MIT,2
python3-libmount,LGPL-2.1-or-later,2
python3-libnbd,LGPL-2.0-or-later AND BSD-3-Clause,2
python3-libnmstate,Apache-2.0,2
python3-libnvme,LGPL-2.1-or-later,4
python3-libselinux,LicenseRef-Fedora-Public-Domain,2
python3-libsemanage,LGPL-2.1-or-later,2
python3-libstoragemgmt,LGPL-2.1-or-later,2
python3-libvirt,LGPLv2+,2
python3-libvoikko,GPL-2.0-or-later,2
python3-lit,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-lldb,Apache-2.0 WITH LLVM-exception OR NCSA,3
python3-louis,LGPL-2.1-or-later,2
python3-lxml,BSD-3-Clause AND MIT-CMU AND MIT,2
python3-mako,MIT AND Python-2.0.1 AND BSD-3-Clause,4
python3-markupsafe,BSD-3-Clause,2
python3-meh,GPL-2.0-or-later,4
python3-meh-gui,GPL-2.0-or-later,4
python3-mod_wsgi,Apache-2.0 AND CC-BY-3.0,2
python3-net-snmp,MIT-CMU and BSD-3-Clause and MIT and OpenSSL,2
python3-netaddr,BSD-3-Clause,2
python3-networkx,BSD-3-Clause,4
python3-newt,LGPL-2.0-only,2
python3-numpy,BSD-3-Clause AND MIT AND Apache-2.0 AND (Zlib OR BSL-1.0),2
python3-numpy-f2py,BSD-3-Clause AND MIT AND Apache-2.0 AND (Zlib OR BSL-1.0),2
python3-oauthlib,BSD-3-Clause,2
python3-osbuild,Apache-2.0,2
python3-pam,MIT,2
python3-pcp,GPL-2.0-or-later,2
python3-pefile,MIT,2
python3-perf,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND 0BSD AND BSD-2-Clause AND (BSD-2-Clause OR Apache-2.0) AND BSD-3-Clause AND BSD-3-Clause-Clear AND CC0-1.0 AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR Apache-2.0) AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib AND (copyleft-next-0.3.1 OR GPL-2.0-or-later),4
python3-pid,Apache-2.0,2
python3-pip,MIT AND Python-2.0.1 AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND LGPL-2.1-only AND MPL-2.0 AND (Apache-2.0 OR BSD-2-Clause),2
python3-podman,Apache-2.0,3
python3-policycoreutils,GPL-2.0-or-later,2
python3-prettytable,BSD-3-Clause,2
python3-productmd,LGPL-2.1-only,2
python3-prompt-toolkit,BSD-3-Clause,4
python3-protobuf,BSD-3-Clause,2
python3-psutil,BSD-3-Clause,2
python3-psycopg2,LGPL-3.0-or-later WITH openvpn-openssl-exception,2
python3-pwquality,BSD-3-Clause OR GPL-2.0-or-later,2
python3-pyasn1,BSD-2-Clause,2
python3-pyasn1-modules,BSD-2-Clause,2
python3-pyatspi,LGPL-2.0-or-later AND GPL-2.0-or-later,2
python3-pycdio,GPL-3.0-or-later,2
python3-PyMySQL,MIT,2
python3-pyodbc,MIT-0,2
python3-pyparted,GPL-2.0-or-later,2
python3-pyqt6,gpl-3.0-only,2
python3-pyqt6-base,gpl-3.0-only,2
python3-pyqt6-devel,gpl-3.0-only,2
python3-pyqt6-sip,GPL-2.0-only OR GPL-3.0-only,4
python3-pyserial,BSD-3-Clause,2
python3-pyusb,BSD-3-Clause,2
python3-pyverbs,GPLv2 or BSD,2
python3-pyxdg,LGPL-2.0-only,2
python3-qrcode,BSD-3-Clause,2
python3-requests-file,Apache-2.0,2
python3-requests-ftp,Apache-2.0,2
python3-requests-gssapi,ISC,2
python3-requests-oauthlib,ISC,2
python3-resolvelib,ISC,4
python3-rpm-generators,GPL-2.0-or-later AND LGPL-2.1-or-later AND (LicenseRef-Fedora-Public-Domain OR LGPL-2.1-or-later OR GPL-2.0-or-later),2
python3-rpm-macros,MIT AND PSF-2.0 AND GPL-2.0-or-later,2
python3-rtslib,Apache-2.0,2
python3-ruamel-yaml,MIT,4
python3-ruamel-yaml-clib,MIT,4
python3-scapy,GPL-2.0-only,2
python3-scipy,BSD-3-Clause AND BSD-2-Clause AND MIT AND BSL-1.0 AND Boehm-GC AND Qhull AND LicenseRef-Fedora-Public-Domain,2
python3-simpleline,LGPL-3.0-or-later,2
python3-snapm,GPL-2.0-only AND Apache-2.0,2
python3-snapm-doc,GPL-2.0-only AND Apache-2.0,Not Applicable
python3-solv,BSD-3-Clause,2
python3-speechd,GPL-2.0-or-later,4
python3-sqlalchemy,MIT,4
python3-subversion,Apache-2.0,2
python3-tbb,Apache-2.0 AND BSD-3-Clause,2
python3-tkinter,Python-2.0.1,3
python3-tornado,Apache-2.0,4
python3-tpm2-pytss,BSD-2-Clause,2
python3-unbound,BSD-3-Clause,2
python3-urllib-gssapi,ASL 2.0,2
python3-virt-firmware,GPL-2.0-only,2
python3-volume_key,GPL-2.0-only AND (MPL-1.1 OR GPL-2.0-or-later OR LGPL-2.1-or-later),2
python3-websockets,BSD-3-Clause,4
python3-xkbregistry,MIT,2
python3-yubico,BSD-2-Clause,2
python3-zstd,BSD-2-Clause AND (GPL-2.0-or-later OR BSD-2-Clause),2
qat-zstd-plugin,BSD-3-Clause,4
qat-zstd-plugin-devel,BSD-3-Clause,4
qatengine,BSD-3-Clause AND OpenSSL,4
qatlib,BSD-3-Clause AND ( BSD-3-Clause OR GPL-2.0-only ),2
qatlib-service,BSD-3-Clause AND ( BSD-3-Clause OR GPL-2.0-only ),2
qatzip,BSD-3-Clause,4
qatzip-libs,BSD-3-Clause,4
qclib,BSD-3-Clause,2
qemu-guest-agent,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-img,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-audio-pa,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-block-blkio,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-block-curl,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-block-rbd,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-common,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-core,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-display-virtio-gpu,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-display-virtio-gpu-ccw,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-display-virtio-gpu-pci,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-display-virtio-vga,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-usb-host,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-device-usb-redirect,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-docs,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,Not Applicable
qemu-kvm-tools,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-ui-egl-headless,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-kvm-ui-opengl,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qemu-pr-helper,GPL-2.0-only AND GPL-2.0-or-later AND CC-BY-3.0,2
qpdf-libs,Apache-2.0 OR Artistic-2.0,2
qt6-assistant,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,4
qt6-designer,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-doctools,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,4
qt6-filesystem,GPL-3.0-only,4
qt6-linguist,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,4
qt6-qdbusviewer,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,4
qt6-qt3d,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qt3d-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qt5compat,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qt5compat-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-common,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-gui,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-mysql,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-odbc,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtbase-postgresql,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtcharts,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtcharts-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtconnectivity,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtconnectivity-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtdatavis3d,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtdatavis3d-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtdeclarative,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtdeclarative-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtimageformats,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlanguageserver,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlanguageserver-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlocation,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlocation-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlottie,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtlottie-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtmultimedia,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtmultimedia-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtnetworkauth,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtnetworkauth-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtpositioning,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtpositioning-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtquick3d,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtquick3d-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtquicktimeline,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtquicktimeline-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtremoteobjects,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtremoteobjects-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtscxml,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtscxml-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtsensors,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtsensors-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtserialbus,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtserialbus-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtserialport,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtserialport-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtshadertools,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtshadertools-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtspeech,(GPL-2.0-only OR LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0) AND BSD-3-Clause,2
qt6-qtspeech-devel,(GPL-2.0-only OR LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0) AND BSD-3-Clause,2
qt6-qtspeech-speechd,(GPL-2.0-only OR LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0) AND BSD-3-Clause,2
qt6-qtsvg,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtsvg-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools-common,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools-libs-designer,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools-libs-designercomponents,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttools-libs-help,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qttranslations,GPL-3.0-only WITH Qt-GPL-exception-1.0,4
qt6-qtvirtualkeyboard,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtvirtualkeyboard-devel,GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwayland,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwayland-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwebchannel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwebchannel-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwebsockets,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-qtwebsockets-devel,LGPL-3.0-only OR GPL-3.0-only WITH Qt-GPL-exception-1.0,2
qt6-rpm-macros,GPL-3.0-only,4
qt6-srpm-macros,GPL-3.0-only,4
quota-doc,GPLv2 and GPLv2+,2
quota-nld,GPLv2 and GPLv2+,2
quota-rpc,LGPLv2+ and GPLv2 and GPLv2+,2
quota-warnquota,GPLv2 and GPLv2+,2
radvd,radvd,2
rasdaemon,GPLv2,2
rdma-core-devel,GPLv2 or BSD,2
readline-devel,GPL-3.0-or-later AND GPL-2.0-or-later AND GFDL-1.3-no-invariants-or-later,2
realtime-tests,GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND LGPL-2.1-or-later,4
rear,GPL-3.0-or-later AND LGPL-2.1-or-later,2
redfish-finder,GPL-2.0-or-later,2
redhat-backgrounds,"Licensed only for approved usage, see COPYING for details.",2
redhat-cloud-client-configuration,GPL-2.0-or-later,4
redhat-cloud-client-configuration-cdn,GPL-2.0-or-later,4
redhat-display-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
redhat-display-vf-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
redhat-flatpak-preinstall-firefox,MIT,2
redhat-flatpak-preinstall-thunderbird,MIT,2
redhat-flatpak-repo,MIT,2
redhat-indexhtml,CC-BY-SA,Not Applicable
redhat-logos,"Licensed only for approved usage, see COPYING for details.",2
redhat-logos-httpd,"Licensed only for approved usage, see COPYING for details.",2
redhat-logos-ipa,"Licensed only for approved usage, see COPYING for details.",2
redhat-mono-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
redhat-rpm-config,GPL-1.0-or-later AND GPL-2.0-or-later AND GPL-3.0-or-later WITH Autoconf-exception-generic AND Boehm-GC,2
redhat-text-fonts,OFL-1.1-RFN AND CC-BY-SA-4.0,2
regexp,Apache-2.0,2
rest,LGPL-2.1-only,2
rhc,GPL-3.0-only,4
rhc-worker-playbook,GPL-2.0-or-later,4
rhel-system-roles,GPLv3+ and MIT and BSD and Python,2
rit-meera-new-fonts,OFL-1.1,2
rit-rachana-fonts,OFL-1.1,2
rpcgen,BSD and LGPLv2+,2
rpm-apidocs,GPL-2.0-or-later,2
rpm-build,GPL-2.0-or-later,2
rpm-cron,GPL-2.0-or-later,2
rpm-devel,GPL-2.0-or-later OR LGPL-2.1-or-later,2
rpm-mpi-hooks,MIT,2
rpm-ostree,LGPL-2.0-or-later,2
rpm-ostree-libs,LGPL-2.0-or-later,2
rpm-plugin-fapolicyd,GPL-2.0-or-later,2
rpm-plugin-ima,GPL-2.0-or-later,2
rpm-plugin-syslog,GPL-2.0-or-later,2
rpm-plugin-systemd-inhibit,GPL-2.0-or-later,2
rpmdevtools,GPL-2.0-or-later AND GPL-2.0-only,4
rrdtool,gpl-1.0-or-later AND gpl-2.0-or-later AND gpl-2.0-or-later WITH rrdtool-floss-exception-2.0 AND mit AND lgpl-2.0-or-later AND lgpl-2.1-or-later AND bsd-source-code AND snprintf AND bsd-3-clause AND gpl-2.0-only AND licenseref-fedora-public-domain AND gtkbook,2
rrdtool-perl,gpl-1.0-or-later AND gpl-2.0-or-later AND gpl-2.0-or-later WITH rrdtool-floss-exception-2.0 AND mit AND lgpl-2.0-or-later AND lgpl-2.1-or-later AND bsd-source-code AND snprintf AND bsd-3-clause AND gpl-2.0-only AND licenseref-fedora-public-domain AND gtkbook,2
rshim,GPL-2.0-only,2
rsvg-pixbuf-loader,Apache-2.0 AND (Apache-2.0 OR MIT) AND BSD-3-Clause AND LGPL-2.1-or-later AND MIT AND (MIT OR Apache-2.0) AND (MIT OR Apache-2.0 OR Zlib) AND MPL-2.0 AND Unicode-DFS-2016 AND (Unlicense OR MIT) AND (Zlib OR Apache-2.0 OR MIT),2
rsync-daemon,GPL-3.0-or-later,2
rsync-rrsync,GPL-3.0-or-later,2
rsyslog,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-crypto,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-doc,GPL-3.0-or-later AND Apache-2.0,Not Applicable
rsyslog-elasticsearch,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-gnutls,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-gssapi,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-kafka,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmaudit,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmfields,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmjsonparse,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmkubernetes,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmnormalize,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mmsnmptrapd,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-mysql,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-omamqp1,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-openssl,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-pgsql,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-relp,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-snmp,GPL-3.0-or-later AND Apache-2.0,2
rsyslog-udpspoof,GPL-3.0-or-later AND Apache-2.0,2
rtkit,GPL-3.0-or-later AND MIT,2
