Package,License,Application Compatibility Level
kernel-zfcpdump-modules-core,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-3-Clause-Clear AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib,4
kernel-zfcpdump-modules-extra,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-3-Clause-Clear AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib,4
kexec-tools,GPLv2,2
keyutils,GPLv2+ and LGPLv2+,2
keyutils-libs,GPLv2+ and LGPLv2+,2
kmod,GPLv2+,2
kmod-kvdo,GPLv2+,2
kmod-libs,LGPLv2+,2
kpartx,GPLv2,4
kpatch,GPLv2,2
kpatch-dnf,GPLv2,2
krb5-libs,MIT,2
krb5-pkinit,MIT,2
krb5-server,MIT,2
krb5-server-ldap,MIT,2
krb5-workstation,MIT,2
ktls-utils,GPL-2.0-only AND (GPL-2.0-only OR BSD-3-Clause),4
ldb-tools,LGPL-3.0-or-later,4
ledmon,GPLv2+,2
ledmon-libs,GPLv2+,4
less,GPLv3+ or BSD,2
libacl,LGPLv2+,2
libaio,LGPLv2+,2
libarchive,BSD,2
libassuan,LGPLv2+ and GPLv3+,2
libatomic,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,1
libattr,LGPLv2+,2
libbasicobjects,GPLv3+,4
libblkid,LGPLv2+,2
libbpf,LGPLv2 or BSD,4
libbrotli,MIT,4
libcap,BSD or GPLv2,2
libcap-ng,LGPLv2+,2
libcap-ng-utils,GPLv2+,2
libcbor,MIT,2
libcollection,LGPLv3+,4
libcom_err,MIT,2
libcomps,GPLv2+,2
libconfig,LGPLv2+,4
libcurl,MIT,2
libcurl-minimal,MIT,2
libdaemon,LGPLv2+,4
libdb,BSD and LGPLv2 and Sleepycat and MIT,2
libdhash,LGPLv3+,4
libdnf,LGPLv2+,2
libdnf-plugin-subscription-manager,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
libeconf,MIT,2
libedit,BSD,2
libertas-sd8787-firmware,"Redistributable, no modification permitted",Not Applicable
libev,BSD or GPLv2+,2
libevent,BSD and ISC,2
libfdisk,LGPLv2+,4
libffi,MIT,2
libfido2,BSD,2
libgcab1,LGPLv2+,4
libgcc,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,1
libgcrypt,LGPLv2+,2
libgfortran,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,2
libgomp,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,1
libgpg-error,LGPLv2+,2
libgudev,LGPLv2+,4
libgusb,LGPLv2+,4
libibumad,GPLv2 or BSD,2
libibverbs,GPLv2 or BSD,2
libibverbs-utils,GPLv2 or BSD,2
libica,CPL,2
libicu,MIT and UCD and Public Domain,2
libidn2,(GPLv2+ or LGPLv3+) and GPLv3+,2
libini_config,LGPLv3+,4
libipa_hbac,LGPLv3+,4
libjcat,LGPLv2+,4
libkadm5,MIT,2
libkcapi,BSD-3-Clause OR GPL-2.0-only,2
libkcapi-hmaccalc,BSD-3-Clause OR GPL-2.0-only,2
libksba,(LGPLv3+ or GPLv2+) and GPLv3+,2
libldb,LGPL-3.0-or-later,4
liblockfile,GPLv2+ and LGPLv2+,2
libmbim,LGPLv2+,4
libmbim-utils,GPLv2+,4
libmnl,LGPLv2+,2
libmodulemd,MIT,2
libmount,LGPLv2+,2
libndp,LGPL-2.1-or-later,2
libnetapi,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libnetfilter_conntrack,GPLv2+,2
libnfnetlink,GPLv2+,2
libnfsidmap,BSD,4
libnftnl,GPLv2+,2
libnghttp2,MIT,4
libnl3,LGPL-2.1-only,2
libnl3-cli,LGPL-2.1-only,4
libnsl,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
libnvme,LGPL-2.1-or-later,4
libpath_utils,LGPLv3+,4
libpcap,BSD with advertising,2
libpciaccess,MIT,2
libpeas,LGPLv2+,4
libpipeline,GPLv3+,2
libpkgconf,ISC,2
libpng,zlib,2
libproxy,LGPLv2+,2
libpsl,MIT,2
libpwquality,BSD or GPLv2+,2
libqmi,LGPLv2+,4
libqmi-utils,GPLv2+,4
libqrtr-glib,LGPLv2+,Not Applicable
libquadmath,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,2
librdmacm,GPLv2 or BSD,2
librdmacm-utils,GPLv2 or BSD,2
libref_array,LGPLv3+,4
librepo,LGPLv2+,2
libreport-filesystem,GPLv2+,2
librhsm,LGPLv2+,2
librtas,LGPLv2+,4
libseccomp,LGPLv2,2
libselinux,Public Domain,2
libselinux-utils,Public Domain,2
libsemanage,LGPLv2+,2
libsepol,LGPLv2+,2
libservicelog,LGPLv2 and GPLv2+,4
libsigsegv,GPLv2+,4
libsmartcols,LGPLv2+,2
libsmbclient,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libsmbios,GPLv2+ or OSL 2.1,2
libsolv,BSD,2
libss,MIT,2
libssh,LGPLv2+,2
libssh-config,LGPLv2+,2
libsss_autofs,LGPLv3+,4
libsss_certmap,LGPLv3+,4
libsss_idmap,LGPLv3+,4
libsss_nss_idmap,LGPLv3+,4
libsss_simpleifp,GPLv3+,4
libsss_sudo,LGPLv3+,4
libstdc++,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,1
libsysfs,LGPLv2+,4
libtalloc,LGPL-3.0-or-later,4
libtasn1,GPLv3+ and LGPLv2+,4
libtdb,LGPL-3.0-or-later,4
libteam,LGPLv2+,2
libtevent,LGPL-3.0-or-later,4
libtirpc,SISSL and BSD,4
libtool-ltdl,LGPLv2+,2
libtracecmd,GPLv2 and LGPLv2,2
libtraceevent,LGPLv2+ and GPLv2+,2
libtracefs,LGPLv2+ and GPLv2+,2
libunistring,GPLv2+ or LGPLv3+,2
libusbx,LGPLv2+,2
libuser,LGPLv2+,4
libutempter,LGPLv2+,2
libuuid,BSD,2
libverto,MIT,2
libverto-libev,MIT,2
libvpd,LGPLv2+,4
libwbclient,GPL-3.0-or-later AND LGPL-3.0-or-later,4
libxcrypt,LGPLv2+ and BSD and Public Domain,2
libxml2,MIT,1
libxmlb,LGPLv2+,4
libyaml,MIT,4
libzfcphbaapi,CPL,2
libzstd,BSD and GPLv2,2
linux-firmware,"GPL+ and GPLv2+ and MIT and Redistributable, no modification permitted",Not Applicable
linux-firmware-whence,"GPL+ and GPLv2+ and MIT and Redistributable, no modification permitted",Not Applicable
lksctp-tools,GPLv2 and GPLv2+ and LGPLv2 and MIT,2
lldpad,GPL-2.0-only,2
lmdb-libs,OpenLDAP,2
lockdev,LGPLv2,4
logrotate,GPLv2+,2
lrzsz,GPLv2+,2
lshw,GPLv2,2
lsof,zlib and Sendmail and LGPLv2+,2
lsscsi,GPLv2+,2
lsvpd,GPLv2+,2
lua-libs,MIT,2
lvm2,GPL-2.0-only,4
lvm2-libs,LGPL-2.1-only,4
lz4,GPLv2+ and BSD,2
lz4-libs,GPLv2+ and BSD,2
lzo,GPLv2+,2
lzop,GPLv2+,2
mailcap,Public Domain and MIT,2
make,GPLv3+,2
man-db,GPLv2+ and GPLv3+,2
man-pages,BSD-2-Clause AND BSD-3-Clause AND BSD-4.3TAHOE AND BSD-4-Clause-UC AND GPL-1.0-or-later AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-Fedora-UltraPermissive AND Linux-man-pages-1-para AND Linux-man-pages-copyleft AND Linux-man-pages-copyleft-2-para AND Linux-man-pages-copyleft-var AND MIT AND Spencer-94,2
mcelog,GPLv2,4
mcstrans,GPL+,2
mdadm,GPLv2+,2
microcode_ctl,"CC0 and Redistributable, no modification permitted",2
microdnf,GPLv2+,2
minicom,GPLv2+ and LGPLv2+ and Public Domain,2
mksh,MirOS and ISC and BSD,2
mlocate,GPLv2,2
ModemManager,GPLv2+,4
ModemManager-glib,GPLv2+,4
mokutil,GPLv3+,2
mpfr,LGPLv3+,2
mtools,GPLv3+,2
mtr,GPLv2,2
nano,GPLv3+,2
ncurses,MIT,2
ncurses-base,MIT,2
ncurses-libs,MIT,2
ndctl,GPLv2,2
ndctl-libs,LGPLv2,2
net-tools,GPLv2+,2
netconsole-service,GPLv2,2
netlabel_tools,GPLv2,2
netronome-firmware,"Redistributable, no modification permitted",Not Applicable
nettle,LGPLv3+ or GPLv2+,4
NetworkManager,GPL-2.0-or-later AND LGPL-2.1-or-later,2
NetworkManager-adsl,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-bluetooth,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-config-server,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-initscripts-updown,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-libnm,LGPL-2.1-or-later,2
NetworkManager-team,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-tui,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-wifi,GPL-2.0-or-later AND LGPL-2.1-or-later,4
NetworkManager-wwan,GPL-2.0-or-later AND LGPL-2.1-or-later,4
newt,LGPLv2,2
nfs-utils,MIT and GPLv2 and GPLv2+ and BSD,4
nfs4-acl-tools,BSD,2
nftables,GPLv2,2
npth,LGPLv2+,2
nscd,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
numactl,LGPL-2.1-only and GPL-2.0-only,2
numactl-libs,LGPL-2.1-only and GPL-2.0-only,2
numad,LGPLv2,2
numatop,BSD,2
nvme-cli,GPL-2.0-only,2
nvmetcli,ASL 2.0,2
oniguruma,BSD,2
opal-prd,ASL 2.0,2
opencryptoki,CPL-1.0,2
opencryptoki-ccatok,CPL-1.0,4
opencryptoki-ep11tok,CPL-1.0,4
opencryptoki-icatok,CPL-1.0,4
opencryptoki-icsftok,CPL-1.0,2
opencryptoki-libs,CPL-1.0,2
opencryptoki-swtok,CPL-1.0,2
openldap,OLDAP-2.8,4
openldap-clients,OLDAP-2.8,4
openldap-compat,OLDAP-2.8,4
opensc,LGPLv2+,2
opensm,GPLv2 or BSD,4
opensm-libs,GPLv2 or BSD,4
openssh,BSD,2
openssh-clients,BSD,2
openssh-keycat,BSD,2
openssh-server,BSD,2
openssl,ASL 2.0,2
openssl-fips-provider,ASL 2.0,2
openssl-fips-provider-so,ASL 2.0,2
openssl-ibmca,ASL 2.0,2
openssl-libs,ASL 2.0,2
openssl-pkcs11,LGPLv2+ and BSD,2
os-prober,GPLv2+ and GPL+,2
p11-kit,BSD-3-Clause,2
p11-kit-trust,BSD-3-Clause,2
pam,BSD and GPLv2+,1
parted,GPLv3+,2
passwd,BSD or GPL+,2
pciutils,GPLv2+,2
pciutils-libs,GPLv2+,2
pcre,BSD,2
pcre2,BSD,2
pcre2-syntax,BSD,2
pcsc-lite,BSD,2
pcsc-lite-ccid,LGPLv2+,2
pcsc-lite-libs,BSD,2
perftest,GPLv2 or BSD,2
pigz,zlib,4
pkgconf,ISC,2
pkgconf-m4,GPLv2+ with exceptions,2
pkgconf-pkg-config,ISC,2
policycoreutils,GPL-2.0-or-later,2
policycoreutils-newrole,GPL-2.0-or-later,2
policycoreutils-restorecond,GPL-2.0-or-later,2
polkit,LGPLv2+,2
polkit-libs,MIT and (MPLv1.1 or GPLv2+ or LGPLv2+) and MPLv2.0 and MPLv1.1 and BSD and GPLv2+ and GPLv3+ and LGPLv2+ and AFL and ASL 2.0,2
polkit-pkla-compat,LGPLv2+,2
popt,MIT,2
powerpc-utils-core,GPLv2,2
ppc64-diag-rtas,GPLv2,2
ppp,BSD and LGPLv2+ and GPLv2+ and Public Domain,2
prefixdevname,MIT,2
procps-ng,GPL+ and GPLv2 and GPLv2+ and GPLv3+ and LGPLv2+,2
procps-ng-i18n,GPL+ and GPLv2 and GPLv2+ and GPLv3+ and LGPLv2+,2
protobuf-c,BSD,2
psacct,GPLv3+,2
psmisc,GPLv2+,2
publicsuffix-list-dafsa,MPLv2.0,2
python3,Python,3
python3-cffi,MIT,2
python3-chardet,LGPLv2,2
python3-cloud-what,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
python3-configshell,ASL 2.0,2
python3-cryptography,ASL 2.0 or BSD,2
python3-dateutil,BSD,2
python3-dbus,MIT,2
python3-decorator,BSD,2
python3-dmidecode,GPLv2,2
python3-dnf,GPLv2+,2
python3-dnf-plugin-post-transaction-actions,GPLv2+,2
python3-dnf-plugin-versionlock,GPLv2+,2
python3-dnf-plugins-core,GPLv2+,2
python3-dns,ISC,2
python3-ethtool,GPLv2,4
python3-firewall,GPLv2+,2
python3-gobject-base,LGPLv2+ and MIT,4
python3-gobject-base-noarch,LGPLv2+ and MIT,4
python3-gpg,LGPLv2+ and GPLv3+,2
python3-hawkey,LGPLv2+,4
python3-idna,BSD and Python and Unicode,2
python3-iniparse,MIT and Python,2
python3-inotify,MIT,2
python3-kmod,LGPLv2+,2
python3-ldb,LGPL-3.0-or-later,4
python3-libcomps,GPLv2+,2
python3-libdnf,LGPLv2+,2
python3-libipa_hbac,LGPLv3+,4
python3-librepo,LGPLv2+,2
python3-libs,Python,3
python3-libsss_nss_idmap,LGPLv3+,4
python3-libxml2,MIT,2
python3-linux-procfs,GPLv2,4
python3-markdown,BSD,4
python3-nftables,GPLv2,2
python3-pexpect,ISC,2
python3-pip-wheel,MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD),2
python3-ply,BSD,2
python3-ptyprocess,ISC,2
python3-pycparser,BSD,2
python3-pyparsing,MIT,2
python3-pysocks,BSD,2
python3-pyudev,LGPLv2+,2
python3-pyyaml,MIT,2
python3-requests,ASL 2.0,2
python3-rpm,GPLv2+,2
python3-samba,GPL-3.0-or-later AND LGPL-3.0-or-later,4
python3-samba-dc,GPL-3.0-or-later AND LGPL-3.0-or-later,4
python3-setools,LGPL-2.1-only,2
python3-setuptools,MIT and (BSD or ASL 2.0),2
python3-setuptools-wheel,MIT and (BSD or ASL 2.0),2
python3-six,MIT,2
python3-sss,LGPLv3+,4
python3-sss-murmur,LGPLv3+,4
python3-sssdconfig,GPLv3+,4
python3-subscription-manager-rhsm,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
python3-systemd,LGPLv2+,2
python3-talloc,LGPL-3.0-or-later,4
python3-tdb,LGPL-3.0-or-later,4
python3-tevent,LGPL-3.0-or-later,4
python3-urllib3,MIT,2
python3-urwid,LGPLv2+,2
quota,GPLv2 and GPLv2+,4
quota-nls,LGPLv2+ and GPLv2 and GPLv2+,4
rdma-core,GPLv2 or BSD,2
readline,GPLv3+,2
readonly-root,GPLv2,2
realmd,LGPL-2.1-or-later,2
redhat-release,GPLv2,2
redhat-release-eula,GPLv2,2
restore,BSD,2
rhel-net-naming-sysattrs,LGPLv2+ and MIT and GPLv2+,2
rhsm-icons,LGPLv2,2
rmt,CDDL,2
rng-tools,GPL-2.0-or-later,2
rootfiles,Public Domain,2
rpcbind,BSD,2
rpm,GPLv2+,2
rpm-build-libs,GPLv2+ and LGPLv2+ with exceptions,2
rpm-libs,GPLv2+ and LGPLv2+ with exceptions,2
rpm-plugin-audit,GPLv2+,2
rpm-plugin-selinux,GPLv2+,2
rpm-sign,GPLv2+,2
rpm-sign-libs,GPLv2+ and LGPLv2+ with exceptions,2
rsync,GPLv3+,2
s390utils-core,MIT,2
samba,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-client-libs,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-common,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-common-libs,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-common-tools,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-dc-libs,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-dcerpc,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-ldb-ldap-modules,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-libs,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-tools,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-usershares,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-winbind,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-winbind-modules,GPL-3.0-or-later AND LGPL-3.0-or-later,4
sed,GPLv3+,2
selinux-policy,GPLv2+,2
selinux-policy-doc,GPLv2+,Not Applicable
selinux-policy-mls,GPLv2+,2
selinux-policy-sandbox,GPLv2+,2
selinux-policy-targeted,GPLv2+,2
servicelog,GPLv2,2
setools-console,GPL-2.0-only,2
setserial,GPL+,2
setup,Public Domain,2
sg3_utils,GPLv2+ and BSD,4
sg3_utils-libs,GPLv2+ and BSD,4
shadow-utils,BSD and GPLv2+,2
shadow-utils-subid,BSD and GPLv2+,4
shared-mime-info,GPLv2+,2
shim-aa64,BSD,2
shim-x64,BSD,2
slang,GPLv2+,2
smartmontools,GPLv2+,2
snappy,BSD,4
sos,GPL-2.0-or-later,2
sos-audit,GPLv2+,2
sqlite-libs,Public Domain,2
squashfs-tools,GPLv2+,2
srp_daemon,GPLv2 or BSD,2
sssd,GPLv3+,4
sssd-ad,GPLv3+,4
sssd-client,LGPLv3+,4
sssd-common,GPLv3+,4
sssd-common-pac,GPLv3+,4
sssd-dbus,GPLv3+,2
sssd-ipa,GPLv3+,4
sssd-kcm,GPLv3+,4
sssd-krb5,GPLv3+,4
sssd-krb5-common,GPLv3+,4
sssd-ldap,GPLv3+,4
sssd-nfs-idmap,GPLv3+,4
sssd-passkey,GPLv3+,4
sssd-polkit-rules,GPLv3+,4
sssd-proxy,GPLv3+,4
sssd-tools,GPLv3+,4
sssd-winbind-idmap,GPLv3+ and LGPLv3+,4
strace,LGPL-2.1-or-later AND GPL-2.0-or-later AND GPL-3.0-or-later AND BSD-2-Clause AND BSD-3-Clause AND (GPL-1.0-or-later WITH Linux-syscall-note) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND (GPL-2.0-only WITH Linux-syscall-note) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ISC AND X11 AND FSFAP AND FSFUL AND FSFULLR AND FSFULLRWD,2
stunnel,GPLv2,2
subscription-manager,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
subscription-manager-cockpit,LGPLv2,2
subscription-manager-plugin-ostree,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-or-later,2
subscription-manager-rhsm-certificates,GPLv2,2
sudo,ISC,2
symlinks,Copyright only,2
syslinux,GPLv2+,2
syslinux-extlinux,GPLv2+,2
syslinux-extlinux-nonlinux,GPLv2+,2
syslinux-nonlinux,GPLv2+,2
systemd,LGPLv2+ and MIT and GPLv2+,2
systemd-container,LGPLv2+,2
systemd-libs,LGPLv2+ and MIT,2
systemd-oomd,LGPLv2+,2
systemd-pam,LGPLv2+ and MIT and GPLv2+,2
systemd-resolved,LGPLv2+,2
systemd-rpm-macros,LGPLv2+ and MIT and GPLv2+,2
systemd-udev,LGPLv2+,2
tar,GPLv3+,2
tboot,BSD,2
tcl,TCL,2
tdb-tools,LGPL-3.0-or-later,4
teamd,LGPLv2+,2
time,GPLv3+ and GFDL,2
tmux,ISC and BSD,2
tpm2-tools,BSD,2
tpm2-tss,BSD,4
trace-cmd,GPLv2 and LGPLv2,2
traceroute,GPLv2+,2
tree,GPLv2+ and LGPLv2+,2
tss2,BSD,4
tuna,GPL-2.0-only AND LGPL-2.1-only,4
tuned,GPLv2+,2
tuned-profiles-cpu-partitioning,GPLv2+,2
tzdata,Public Domain,2
units,GPLv3+,2
unzip,BSD,2
usb_modeswitch,GPLv2+,2
usb_modeswitch-data,GPLv2+,4
usbutils,GPLv2+,2
usermode,GPLv2+,2
userspace-rcu,LGPLv2+,4
util-linux,GPLv2 and GPLv2+ and LGPLv2+ and BSD with advertising and Public Domain,2
util-linux-core,GPLv2 and GPLv2+ and LGPLv2+ and BSD with advertising and Public Domain,2
util-linux-user,GPLv2,2
vdo,GPLv2,2
vdo-support,GPLv2,2
veritysetup,GPLv2+ and LGPLv2+,4
vim-filesystem,Vim and MIT,2
vim-minimal,Vim and MIT,2
virt-what,GPL-2.0-or-later,2
which,GPLv3,2
wireless-regdb,ISC,2
words,Public Domain,2
wpa_supplicant,BSD,2
x3270,BSD,2
x3270-text,BSD,2
xfsdump,GPL+,2
xfsprogs,GPL+ and LGPLv2+,2
xz,GPLv2+ and Public Domain,2
xz-libs,Public Domain,2
yum,GPLv2+,2
yum-utils,GPLv2+,2
zip,BSD,2
zlib,zlib and Boost,1
zsh,MIT,2
zstd,BSD and GPLv2,2
